Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Gender_Male,Married_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_No Phone Service,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_No Internet Service,Online Security_Yes,Online Backup_No Internet Service,Online Backup_Yes,Device Protection Plan_No Internet Service,Device Protection Plan_Yes,Premium Tech Support_No Internet Service,Premium Tech Support_Yes,Streaming TV_No Internet Service,Streaming TV_Yes,Streaming Movies_No Internet Service,Streaming Movies_Yes,Streaming Music_No Internet Service,Streaming Music_Yes,Unlimited Data_No Internet Service,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Actual,Churn_Probability,Recommendation
19,0,0,9,38.65,26.0,44.4,348.15,0.0,0,347.85,696.0,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0.2680024045276704,No Action Needed
64,0,1,61,10.94,0.0,20.25,1278.8,5.15,0,667.34,1940.99,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.02246105740466366,No Action Needed
35,0,1,48,44.72,13.0,60.6,2985.25,0.0,100,2146.56,5231.81,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0,0.17265697126817792,No Action Needed
35,0,6,45,42.32,0.0,25.5,1121.05,0.0,0,1904.4,3025.45,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.0031709568704677395,No Action Needed
62,2,5,35,15.41,0.0,19.7,730.4,0.0,0,539.35,1269.75,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.0066680397967980205,No Action Needed
46,0,7,71,9.06,30.0,87.95,6365.35,0.0,0,643.26,7008.61,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.006359102269796739,No Action Needed
42,0,0,5,24.83,26.0,55.8,300.4,0.0,0,124.15,424.55,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0.23781434091367312,No Action Needed
22,0,0,1,29.19,0.0,20.3,20.3,0.0,0,29.19,49.49,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.2517719202072683,No Action Needed
41,3,7,55,16.16,29.0,75.75,4264.25,0.0,0,888.8,5153.05,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0,0.00737408392682509,No Action Needed
80,0,0,59,25.57,5.0,89.75,5496.9,0.0,0,1508.63,7005.53,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,0,0.12962879191643656,No Action Needed
43,2,1,67,6.53,19.0,60.05,3994.05,0.0,0,437.51,4431.56,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,0,0.06573216569652779,No Action Needed
39,2,8,72,18.74,19.0,95.1,6843.15,0.0,0,1349.28,8192.43,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,0,0.01506231086785266,No Action Needed
71,0,5,46,21.46,15.0,100.25,4753.85,0.0,0,987.16,5741.01,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,0,0.13054048656340117,No Action Needed
62,2,8,4,3.57,0.0,19.5,96.85,0.0,0,14.28,111.13,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.041245515511351645,No Action Needed
47,0,0,58,22.71,14.0,79.8,4526.85,0.0,0,1317.18,5844.03,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.2867394007473917,No Action Needed
28,1,9,47,6.51,0.0,20.05,951.55,0.0,0,305.97,1257.52,True,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0.0013917085358084854,No Action Needed
44,3,1,67,46.9,28.0,50.55,3431.75,0.0,0,3142.3,6574.05,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0,0.0789672926844348,No Action Needed
25,3,1,17,20.23,69.0,55.35,920.5,0.0,0,343.91,1264.41,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0.1671411308958911,No Action Needed
38,0,0,57,48.86,6.0,112.95,6465.0,0.0,0,2785.02,9250.02,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1,0.22795803297855793,No Action Needed
35,0,0,4,32.54,0.0,20.15,84.5,0.0,0,130.16,214.66,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.10932705941238734,No Action Needed
22,0,0,7,45.93,48.0,96.2,639.7,0.0,0,321.51,961.21,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.6435078316031142,Provide Premium Tech Support
26,0,1,13,43.56,52.0,94.1,1215.6,0.0,0,566.28,1781.88,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0.5966478076645623,Offer Loyalty Reward
54,0,0,5,20.86,8.0,96.5,492.55,0.0,0,104.3,596.85,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,1,0.7060565435319381,Provide Premium Tech Support
20,0,0,52,33.69,52.0,111.25,5916.45,1.27,0,1751.88,7667.06,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,1,0.22122289325934832,No Action Needed
40,0,8,10,31.09,5.0,80.85,808.5,0.0,0,310.9,1119.4,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.06916146496322809,No Action Needed
25,0,0,43,24.85,26.0,115.05,4895.1,10.76,0,1068.55,5952.89,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.17335479038915913,No Action Needed
49,0,0,35,17.92,0.0,20.75,739.9,0.0,0,627.2,1367.1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,0.03659226773109627,No Action Needed
39,0,10,67,0.0,6.0,50.95,3521.7,0.0,0,0.0,3521.7,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0,0.029295503266171648,No Action Needed
53,3,1,22,11.39,56.0,88.75,1885.15,0.0,0,250.58,2135.73,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0,0.3214808817923707,No Action Needed
53,0,0,1,15.91,0.0,20.55,20.55,0.0,0,15.91,36.46,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1,0.33888401291452674,No Action Needed
64,0,0,66,0.0,29.0,47.4,3177.25,0.0,0,0.0,3177.25,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,0,0.06446540107359562,No Action Needed
35,0,0,1,34.79,0.0,19.1,19.1,0.0,0,34.79,53.89,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,1,0.24640410462752232,No Action Needed
61,0,0,67,0.0,11.0,53.4,3579.15,0.0,0,0.0,3579.15,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,0,0.14715772235964195,No Action Needed
36,0,0,54,7.64,3.0,79.85,4308.25,0.0,0,412.56,4720.81,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.317772631823129,No Action Needed
78,0,0,57,28.44,24.0,53.5,3035.8,0.0,0,1621.08,4656.88,True,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,0,0.13083778098975854,No Action Needed
61,0,0,12,25.57,0.0,24.95,280.4,0.0,0,306.84,587.24,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0.08412677453574545,No Action Needed
25,1,8,66,35.01,59.0,79.85,5234.95,0.0,0,2310.66,7545.61,True,True,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.011425038758004586,No Action Needed
19,0,0,1,33.48,59.0,60.15,60.15,0.0,20,33.48,113.63,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,0.6574414208788898,Provide Premium Tech Support
62,0,0,22,20.46,0.0,19.6,422.5,0.0,0,450.12,872.62,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0.019778204080421635,No Action Needed
38,0,1,10,11.3,4.0,79.95,857.2,0.0,0,113.0,970.2,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1,0.7509762914060019,Provide Premium Tech Support
30,0,0,47,40.25,69.0,94.9,4615.25,0.0,0,1891.75,6507.0,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,0,0.17735663072320687,No Action Needed
35,0,5,61,36.13,23.0,101.15,6383.9,0.0,0,2203.93,8587.83,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0,0.11074025782443432,No Action Needed
45,0,2,65,21.58,13.0,76.15,4929.55,0.0,0,1402.7,6332.25,True,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0,0.025118663714032183,No Action Needed
76,2,0,38,45.13,27.0,80.45,3162.65,0.0,0,1714.94,4877.59,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,0,0.1582020991304193,No Action Needed
79,0,3,9,22.79,0.0,19.85,183.15,0.0,0,205.11,388.26,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0.08278603186479284,No Action Needed
57,0,0,8,0.0,2.0,29.25,226.95,0.0,0,0.0,226.95,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0.426620404281555,Offer Loyalty Reward
58,0,4,72,40.49,15.0,104.8,7470.1,0.0,0,2915.28,10385.38,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.06582559749892629,No Action Needed
79,0,9,64,23.33,29.0,94.25,6081.4,0.0,0,1493.12,7574.52,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,0,0.05684476239714198,No Action Needed
51,2,9,45,10.21,11.0,81.3,3541.1,0.0,0,459.45,4000.55,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0,0.017489157530184676,No Action Needed
55,0,8,72,5.32,5.0,92.0,6782.15,0.0,10,383.04,7175.19,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,0,0.003934493382608379,No Action Needed
52,2,0,47,25.25,17.0,55.3,2654.05,0.0,0,1186.75,3840.8,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.11199239892931338,No Action Needed
26,0,1,10,2.02,82.0,85.25,855.3,0.0,100,20.2,975.5,True,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,0.702765395652047,Provide Premium Tech Support
44,2,3,52,9.87,0.0,19.35,1031.7,0.0,0,513.24,1544.94,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.0009056065188909891,No Action Needed
19,0,0,3,1.57,0.0,20.25,61.45,0.0,0,4.71,66.16,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.13696351830475675,No Action Needed
55,0,6,50,42.21,14.0,103.85,5017.9,0.0,0,2110.5,7128.4,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,1,0.14622688890641874,No Action Needed
38,2,0,6,16.91,0.0,20.2,98.35,0.0,0,101.46,199.81,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,0,0.03495086332972742,No Action Needed
38,0,0,7,15.84,14.0,61.4,438.9,0.0,0,110.88,549.78,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.2773043667385876,No Action Needed
64,0,0,43,0.0,12.0,49.05,2076.2,20.29,0,0.0,2055.91,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,1,0.22349904766679402,No Action Needed
58,0,0,18,38.87,7.0,80.65,1451.9,0.0,30,699.66,2181.56,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0.5119377976161384,Offer Loyalty Reward
22,0,0,5,8.6,59.0,65.6,339.9,0.0,0,43.0,382.9,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0,0.33473672858426456,No Action Needed
51,0,0,71,12.27,21.0,80.6,5708.2,0.0,0,871.17,6579.37,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0,0.03279190153055675,No Action Needed
20,0,0,4,29.98,71.0,72.2,305.55,0.0,0,119.92,425.47,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,0.6980990237438383,Provide Premium Tech Support
20,0,0,22,43.78,47.0,65.05,1427.55,0.0,10,963.16,2400.71,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.21177355470384612,No Action Needed
48,0,0,16,24.79,0.0,19.75,294.9,0.0,0,396.64,691.54,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0.08899476802356303,No Action Needed
53,0,0,41,31.62,0.0,20.65,835.15,0.0,0,1296.42,2131.57,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,0.008200661453263326,No Action Needed
49,2,9,55,36.41,14.0,55.7,3131.8,34.16,0,2002.55,5100.19,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.020724823155705382,No Action Needed
60,3,4,69,0.0,56.0,54.95,3772.5,0.0,0,0.0,3772.5,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,0,0.02527095450991702,No Action Needed
46,0,5,40,12.97,24.0,80.8,3132.75,0.0,0,518.8,3651.55,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0.12751517670412515,No Action Needed
41,0,0,10,12.96,29.0,54.25,583.0,0.0,0,129.6,712.6,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.28785503252841266,No Action Needed
30,0,1,50,28.1,0.0,19.85,943.1,0.0,0,1405.0,2348.1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.04507250308643147,No Action Needed
37,0,0,28,3.25,11.0,54.9,1505.15,0.0,0,91.0,1596.15,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0.20554145864770723,No Action Needed
34,1,1,41,21.28,0.0,19.3,772.4,0.0,0,872.48,1644.88,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.014065459578777249,No Action Needed
51,0,1,32,46.92,9.0,91.05,2954.5,0.0,70,1501.44,4525.94,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,1,0.6193889416365976,Provide Premium Tech Support
43,0,1,5,39.36,24.0,94.45,498.1,0.0,0,196.8,694.9,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,1,0.7765874723932398,Provide Premium Tech Support
65,0,0,46,11.93,26.0,91.3,4126.35,0.0,0,548.78,4675.13,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,0,0.2388476862438711,No Action Needed
60,0,0,28,44.28,5.0,74.9,2068.55,0.0,0,1239.84,3308.39,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.41398439835956297,Offer Loyalty Reward
68,0,0,2,31.74,25.0,56.55,118.25,0.0,0,63.48,181.73,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0,0.5795162763610562,Offer Loyalty Reward
50,0,3,36,5.99,6.0,95.0,3440.25,0.0,0,215.64,3655.89,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.4070638888328913,Offer Loyalty Reward
61,0,1,71,48.01,0.0,25.0,1753.0,0.0,0,3408.71,5161.71,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0.0030303654505753506,No Action Needed
67,0,0,19,16.78,15.0,79.85,1471.75,0.0,0,318.82,1790.57,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.5631911060756973,Offer Loyalty Reward
70,0,9,2,34.99,24.0,70.1,141.65,0.0,0,69.98,211.63,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.34491267013852983,No Action Needed
51,0,0,1,7.99,11.0,48.6,48.6,0.0,0,7.99,56.59,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.6801137450963121,Provide Premium Tech Support
36,0,1,66,25.83,24.0,95.3,6273.4,0.0,0,1704.78,7978.18,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0,0.34230972509387597,No Action Needed
47,0,0,58,40.16,20.0,65.25,3791.6,0.0,110,2329.28,6230.88,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0,0.12660021796460147,No Action Needed
29,0,0,15,14.79,59.0,58.6,939.7,0.0,0,221.85,1161.55,True,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,1,0.20599010491797326,No Action Needed
46,2,4,7,0.0,28.0,49.65,305.55,0.0,0,0.0,305.55,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,0,0.12275858416201478,No Action Needed
55,0,1,4,0.0,29.0,25.15,99.95,0.0,0,0.0,99.95,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,0.7127868931945598,Provide Premium Tech Support
35,0,1,26,22.33,13.0,60.05,1616.15,0.0,0,580.58,2196.73,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1,0.25633583534423904,No Action Needed
30,0,1,55,0.0,42.0,54.55,2978.3,0.0,50,0.0,3028.3,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,1,0.25841097830290943,No Action Needed
26,1,5,20,36.6,51.0,82.4,1592.35,33.43,0,732.0,2290.92,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1,0.10308804505352072,No Action Needed
44,0,6,24,35.86,0.0,20.4,482.8,0.0,0,860.64,1343.44,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0.009765718007617254,No Action Needed
22,2,1,72,28.06,0.0,25.2,1798.9,0.0,0,2020.32,3819.22,True,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0.020755112761106552,No Action Needed
49,2,10,48,12.57,18.0,111.8,5443.65,0.0,0,603.36,6047.01,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0.01725635053746119,No Action Needed
68,0,0,1,43.61,2.0,91.3,91.3,0.0,0,43.61,134.91,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,1,0.8259500793353035,Offer 20% Discount
65,0,0,46,16.04,26.0,69.1,3255.35,0.0,0,737.84,3993.19,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,0,0.17808972877752083,No Action Needed
37,3,7,57,14.55,58.0,59.6,3509.4,0.0,70,829.35,4408.75,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0.01658955716002285,No Action Needed
58,0,0,28,40.39,0.0,18.25,534.7,0.0,0,1130.92,1665.62,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0.00954294330809339,No Action Needed
20,0,0,63,38.37,59.0,68.8,4111.35,0.0,0,2417.31,6528.66,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0.09152254669553775,No Action Needed
72,0,1,70,33.74,24.0,105.55,7195.35,0.0,0,2361.8,9557.15,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0,0.3729598302713369,No Action Needed
27,0,0,25,10.4,48.0,105.5,2686.05,0.0,0,260.0,2946.05,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.40648929156047287,Offer Loyalty Reward
20,0,10,34,35.29,47.0,100.45,3414.65,0.0,0,1199.86,4614.51,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.26729736447938757,No Action Needed
64,0,0,1,8.56,24.0,90.85,90.85,0.0,0,8.56,99.41,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,1,0.8027973251064914,Offer 20% Discount
51,0,0,2,49.79,22.0,80.2,146.05,0.0,10,99.58,255.63,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0.7301804499636034,Provide Premium Tech Support
62,2,1,72,28.37,18.0,69.85,5102.35,25.24,0,2042.64,7119.75,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0,0.037057946227706376,No Action Needed
